day,price
1,1.0
2,0.9946772224527163
3,1.0197786957938737
4,1.0225687551268738
5,1.0196474533621986
6,1.0039239910428732
7,1.0086456930980185
8,1.010527001283836
9,1.0068049308750162
10,1.2232970810597323
11,1.3017828974795045
12,1.4454429671735085
13,1.4003768631068039
14,1.3911503640649372
15,1.4921045387360947
16,1.449385511071995
17,1.4148491577376041
18,1.4270049689174904
19,1.381753064424148
20,1.3764148618075436
21,1.410453665543234
22,1.4066788692198589
23,1.4303333604555226
24,1.4822338664888037
25,1.4093892220719286
26,1.408492351620074
27,1.4200504590402057
28,1.4305459136374368
29,1.4839490973166551
30,1.4919037804830884
