day,price
1,1.0
2,1.0740841339598577
3,1.0553211365077246
4,0.9666962289877218
5,0.8487527414268554
6,0.873608073525425
7,0.8131004585418338
8,0.7777897181878518
9,0.7463734602200697
10,0.759538592470052
11,0.7810795041031701
12,0.7945038111827935
13,0.7985470391748472
14,0.8112089043050184
15,0.8464334437111511
16,0.8206595961012965
17,0.8288607324910249
18,0.8004850121658947
19,0.7960974210119376
20,0.8003246929699004
21,0.7655433797438059
22,0.7806842197017657
23,0.8250387777545262
24,0.7964140232059624
25,0.8354768112806902
26,0.8275741941296489
27,0.7237179290013365
28,0.7502227301019225
29,0.7523353486819343
30,0.7893040731049934
