day,price
1,1.0
2,1.015519425389629
3,1.0684488429031704
4,1.0532043315203552
5,1.0599766811218376
6,1.033455930588457
7,0.9386279236496179
8,0.9930935549646606
9,1.0840189064766932
10,1.0487978792288006
11,0.9993025556102977
12,1.0086877846329538
13,1.0232248034574347
14,0.9326467575735187
15,0.8747946520770407
16,0.9497272592384984
17,0.914431351452838
18,0.9500685264423316
19,0.9211752699817195
20,0.9112947904020072
21,0.7652400979957036
22,0.8064325463122052
23,0.7645597056824193
24,0.8090211019623809
25,0.6430556213895593
26,0.6726225249407071
27,0.6906614044990032
28,0.6197041803092065
29,0.6464053678124915
30,0.6494523386198028
