day,price
1,1.0
2,1.024031415359373
3,1.0534290054392943
4,1.0602418842839327
5,1.003187790185552
6,1.0033651311617708
7,0.9938626700058368
8,0.980132551536013
9,0.9551735997139953
10,0.9679337908954088
11,1.0848460387092969
12,1.1548996410327474
13,1.1808127231498837
14,1.247387087151421
15,1.2736113106415006
16,1.3455668748660745
17,1.2992031936463966
18,1.2742567048938713
19,1.2166807136543627
20,1.235314094346215
21,1.249700962386157
22,1.22665907455325
23,1.2854567844747193
24,1.2426695253594666
25,1.2252874604372292
26,1.3430722429250803
27,1.327044057124288
28,1.3536066321574876
29,1.345658299278487
30,1.363320766344181
