day,price
1,1.0
2,0.9711595964905315
3,0.9607144693884913
4,0.8729479410858719
5,0.9311038488511031
6,0.925612428182961
7,0.9581757725314541
8,0.9674446580028475
9,0.9484718295997757
10,1.0051856202899068
11,1.0676976665395355
12,1.061641849695885
13,1.0383016615187681
14,1.0400399740504496
15,1.0595105006443144
16,1.0057580917858842
17,1.0443142857922723
18,1.0060351972624961
19,0.8589568955739201
20,0.8128334143822638
21,0.8990431288682914
22,0.9486769317412478
23,0.9258163142951442
24,0.8841638378153596
25,0.8427352846015201
26,0.8308925362084971
27,0.8552817337515167
28,0.856372549192797
29,0.8657601197692452
30,0.8487171161536957
