day,price
1,1.0
2,0.8475181823274415
3,0.8302325248620689
4,0.7593211640179929
5,0.7150606497033981
6,0.7140408055638648
7,0.7708465935433522
8,0.8351450246722225
9,0.7717842559901954
10,0.7027446156046845
11,0.5110231054317766
12,0.37373613270212475
13,0.4055511456730471
14,0.4671792262609412
15,0.4551165449094197
16,0.40944342689921526
17,0.34135593502754596
18,0.32974759191414293
19,0.2994054278519841
20,0.2879923371365501
21,0.23413740809078684
22,0.24034153051153578
23,0.24734134521752094
24,0.24594332522221535
25,0.16192419722718698
26,0.16283353406363055
27,0.18464420056029227
28,0.15727572357881497
29,0.13238785943747108
30,0.11693855074993692
