day,price
1,1.0
2,0.9830635699299157
3,0.9638893047162096
4,0.9695190891911107
5,0.9581075734152201
6,0.944068629009402
7,0.8954819619109035
8,0.9139108858283111
9,0.9434128765070846
10,0.944606707745953
11,0.9754665671182892
12,0.9188759810957725
13,0.8482573579655266
14,0.8578437146520296
15,0.8619237246748245
16,0.8230083619191043
17,0.8457235751934926
18,0.831009875438524
19,0.8198712070851125
20,0.7950480633606458
21,0.7981977568802656
22,0.7500103112081594
23,0.7318634660810118
24,0.7153180660661663
25,0.7633447723633209
26,0.7191051458790922
27,0.6748312147770165
28,0.6517593523827969
29,0.6092119722014933
30,0.6081392614989906
