day,price
1,1.0
2,0.9997036648879429
3,0.9998736706556811
4,1.0002690268566397
5,0.9998609550240724
6,1.0002076558247608
7,1.000533073463796
8,0.9993424644670059
9,0.9995905060548592
10,0.9990602459193556
11,1.0001870994365734
12,1.0004169704135593
13,1.0002062768848647
14,0.9985582801562999
15,1.000392301912437
16,1.0005819837198646
17,0.9998854030936996
18,1.0001099891280907
19,1.0039912597913625
20,0.9988207330215961
21,1.00166355522446
22,0.9992255394970512
23,1.0001903737845235
24,1.000158485463872
25,0.9993369654964173
26,1.0016435662208851
27,1.0007400966060198
28,1.0006613775302517
29,0.9997289291961485
30,0.9990622324075235
