day,price
1,1.0
2,1.1267899918975388
3,1.045943914522917
4,0.9749809402371136
5,0.8615747539345883
6,0.973007948122025
7,0.9062874707881501
8,0.9593625402595957
9,0.9070678357789589
10,0.8881551469047886
11,0.9695953839482471
12,0.9670449755201729
13,0.9090606376555894
14,0.915467867390309
15,0.9055857778212996
16,0.8006585813043697
17,0.8521476336176707
18,0.8471633746318223
19,0.8035955028657422
20,0.7661662097491204
21,0.7245617823948362
22,0.7366255373149337
23,0.7929839457114815
24,0.7725619087247336
25,0.7746902965623735
26,0.6842500956338903
27,0.6661189285271033
28,0.6796705443703718
29,0.6252209915867312
30,0.6409051067245647
