day,price
1,1.0
2,0.9709945457686533
3,0.9613518861507749
4,0.9632011460305396
5,0.969299712494879
6,0.8617221166789049
7,0.8349420128701764
8,0.8378313314499349
9,0.8474148553694623
10,0.7603550098626597
11,0.7552905219810004
12,0.7390087005638702
13,0.8040372789797252
14,0.7532472819657821
15,0.7580602299413395
16,0.7895282970038114
17,0.7567026448737432
18,0.7364400256386536
19,0.7033531874616852
20,0.7430515506104617
21,0.7679523134053026
22,0.7715735337927787
23,0.7979653885772164
24,0.8395808523022569
25,0.8392283080183065
26,0.9072238693089217
27,0.9357777538312867
28,0.980770496348634
29,0.996978151107174
30,0.9968436184678946
