day,price
1,1.0
2,0.9275751420940552
3,0.9445270096473118
4,1.0027952629635712
5,0.9865321201575072
6,1.005510330960794
7,0.9912205469957167
8,1.0454358541765243
9,0.9942955460826147
10,1.0201028199444133
11,0.9652017534585443
12,0.9421100455792552
13,0.9489851422231761
14,0.8951639042136045
15,0.9318145349817145
16,1.0008445554908358
17,0.9676455200562103
18,0.9921243262266726
19,0.9988996488335197
20,0.839171539527501
21,0.8740866113942658
22,0.8623625009055973
23,0.8557601322721653
24,0.8443106790843595
25,0.839277132643113
26,0.9363590549753372
27,0.777856167767525
28,0.7534374709645157
29,0.7785833222968367
30,0.7498161083946894
