day,price
1,1.0
2,1.0004950785765823
3,1.0005015904743488
4,1.0008311775864829
5,1.0003870638931343
6,1.001011825170957
7,1.0007026517148103
8,1.0006119605428168
9,1.0005353478605814
10,1.0006025224658281
11,1.0006375425018885
12,1.000538182770439
13,1.0005855797154137
14,1.0005773809239724
15,1.0003832235176155
16,1.000552422369243
17,1.0006776205476238
18,1.0006260273906677
19,1.0006579808784672
20,1.0004892493530766
21,1.0006933881964355
22,1.000540915138028
23,1.0005552741824792
24,1.0004853839345373
25,1.000510769004365
26,1.0004836515616695
27,1.0006035146799743
28,1.0005882928918182
29,1.000727843787422
30,1.0006775488287583
