day,price
1,1.0
2,1.0027586770947983
3,0.9983877169264719
4,0.9699745391920228
5,0.9695272155608153
6,1.0302191885483933
7,1.0148261941110097
8,1.035718894635964
9,1.028770202018154
10,1.0299997899232867
11,1.0194253428533766
12,0.9987647585124784
13,1.0055899336679197
14,1.2218284905506058
15,1.0606143702107813
16,1.051359337266391
17,1.057324788073661
18,1.2618112970912088
19,1.194537577291503
20,1.167950159352643
21,1.1680215022505973
22,1.1128365378136993
23,1.0901231334106274
24,1.0734103062134293
25,1.0529445915623834
26,1.272032686830567
27,1.2684545898431159
28,1.23823423626644
29,1.2278453240241893
30,1.2334850718660721
