day,price
1,1.0
2,1.0261401208656502
3,1.0257086662001396
4,1.0717874121078304
5,1.0086855408788613
6,0.9862138380774478
7,0.9547734506925541
8,0.9734728799512203
9,0.9721936400187875
10,0.9686650646844686
11,0.9427529228902501
12,0.9600332606724812
13,1.004052591906375
14,0.9798782601807161
15,1.0101850416571085
16,0.9657370284802391
17,0.9535399393103708
18,0.9530309779647634
19,0.9775662452851184
20,0.9480480960365678
21,0.9598732291149074
22,0.9750259926594641
23,0.9445268487526685
24,0.9180382274113078
25,0.9134978845549967
26,0.8904386908291376
27,0.8968986777071417
28,0.9276105072525467
29,0.9425000204019096
30,0.8790948821541567
