day,price
1,1.0
2,1.0
3,1.360787414545865
4,1.3963812770550958
5,1.3602622041812922
6,1.3097417634723003
7,1.2883629517270152
8,1.1973244260953368
9,1.17336510673266
10,1.2643056930041896
11,1.2819683468155134
12,1.2099093913586938
13,1.4911047464041596
14,1.4701202011579628
15,1.4117818127940631
16,1.1961739862241183
17,1.1618154080213539
18,1.369890644241233
19,1.2513390461638951
20,1.1920517938964057
21,1.128013637804292
22,1.2226274667176449
23,1.2169257749065294
24,1.3445214745196363
25,1.177590013695663
26,1.1197620605108303
27,1.2686396390000017
28,1.264194233577805
29,1.208276396076463
30,1.2584517303859357
