day,price
1,1.0
2,0.9834217842893397
3,1.0560669484644842
4,1.0244597532982642
5,1.0776707817772289
6,1.0488654113909839
7,1.0796290489166138
8,1.0223425967748205
9,1.0190490220493622
10,1.011504441267692
11,0.9595794575040735
12,0.9720438064527896
13,1.0396227965607139
14,0.9883388951480493
15,1.0166130563056508
16,1.003076693020649
17,0.856012458276217
18,0.8588006084393762
19,0.8657713266824903
20,0.9130486693871417
21,0.9132907214642507
22,0.8879533372369768
23,0.9624955932598591
24,0.7988009782049211
25,0.7741876020311051
26,0.8063037874337431
27,0.7931171455068342
28,0.7782611812615048
29,0.7490643335113911
30,0.6829857360067828
