day,price
1,1.0
2,0.987313186312933
3,0.9841037032613934
4,0.9789833186302173
5,0.9905586519329287
6,1.0080555987023132
7,0.9851028960309439
8,0.9912012410320787
9,0.989154405408217
10,0.9401220405737736
11,0.9107366939285625
12,0.8610223914653308
13,0.8692459487602323
14,0.8658267025673326
15,0.8810410946429277
16,0.9663890101414414
17,0.8848302380651722
18,0.8947540850737336
19,0.9299765475751466
20,0.9237602507872804
21,0.8899475841177539
22,0.8849875401873015
23,0.8275199139878611
24,0.8079894300113079
25,0.84865627878819
26,0.8601352580378308
27,0.8330128014538253
28,0.8619103784969337
29,0.865710132032474
30,0.8469624604002692
