day,price
1,1.0
2,1.0000960130635275
3,1.0009676051095926
4,1.0003125406605855
5,1.000554799241478
6,1.000599795878602
7,1.0006239250425482
8,1.0005623514905209
9,1.001748320460605
10,1.0021122854222202
11,1.000029635600599
12,1.0008284145168065
13,0.9989167476847438
14,1.0004910143337524
15,1.0000962910960207
16,1.0005579546824388
17,1.0004109658020348
18,1.000559114403216
19,1.0011438384441391
20,1.0002307147368323
21,1.0009896048458358
22,1.0005873970876962
23,1.000366093425956
24,0.9999454089588458
25,1.0005203650025647
26,1.0010874880640708
27,1.0004599368259486
28,1.001702980953202
29,1.001026775988127
30,1.00101170253068
