day,price
1,1.0
2,0.9735667801810883
3,0.9255991487886317
4,0.9616673541248959
5,1.0679192203917898
6,1.0775225510940214
7,1.294462279788088
8,1.2220421040591094
9,1.3430839609331189
10,1.4983388167626677
11,1.5423840107221554
12,1.3505255449430378
13,1.28177655826938
14,1.3472905810661078
15,1.3139433578348854
16,1.4848475002134836
17,1.4530879461517818
18,1.344919835272805
19,1.2805714548830134
20,1.5031784513680708
21,1.6662668095931377
22,1.9564994654095522
23,2.076073389992855
24,1.9594539110813733
25,1.8751483720725999
26,2.2515048555902615
27,2.22020522649247
28,2.3686914301772415
29,2.6541443678725987
30,2.780301257436357
