day,price
1,1.0
2,0.9981835818991426
3,0.9981835818991426
4,1.001093181725889
5,1.0019869402780663
6,0.9936140799661882
7,0.9936140799661882
8,0.9986789889063422
9,0.9849852739386136
10,0.9757376769156912
11,0.9780917760377493
12,0.9868764363942554
13,0.9794826162337937
14,0.9778099628439776
15,0.9768714352188728
16,0.933840477199112
17,0.992265272507283
18,0.927343355477496
19,0.9294377650031461
20,0.9317788556679918
21,0.9485123228361887
22,0.9405907348667844
23,0.9390140115223323
24,0.9338138283673288
25,0.9340150950844881
26,0.9377302681846589
27,0.9377929536471238
28,0.9715860988194075
29,0.9734567419692037
30,0.9540878170657171
