day,price
1,1.0
2,1.0150411052805215
3,0.9798038749170216
4,0.9539225848870557
5,0.9124935022594426
6,0.9158156524873308
7,0.9885525930756635
8,1.0478834192796305
9,0.9824310544374818
10,0.8937819966002204
11,1.0434046895836948
12,0.9744669562395089
13,0.9698796175977701
14,0.9277093080991292
15,0.8957208650739262
16,0.8914833252734504
17,0.874276460798839
18,0.868232670315625
19,0.8634272539984685
20,0.8918797907498266
21,0.879210745680825
22,0.8828173570840147
23,0.8775282922091245
24,0.8688061893727089
25,0.9069705552107328
26,0.8895150910210788
27,0.8721198114074107
28,0.8763752434487717
29,0.7622669356054251
30,0.7670112885548616
