day,price
1,1.0
2,1.0312140315940015
3,1.0903899349236172
4,1.170624020886687
5,1.17510483906478
6,1.1679593540730566
7,1.2040073433931906
8,1.2015791528011461
9,1.2428037758464945
10,1.2619625188562729
11,1.2598046491866886
12,1.2570350063381537
13,1.2842848803425233
14,1.3370668028568424
15,1.3931379106088375
16,1.3764110489247994
17,1.2517889503757318
18,1.2344745225753124
19,1.273633229437572
20,1.267046784746394
21,1.3395518980234398
22,1.2680320726207575
23,1.238306729399932
24,1.2119409797928213
25,1.1329765160690275
26,1.1024519272235707
27,1.0729893979001424
28,1.122309051359081
29,1.167681694519398
30,1.1234276668962384
