day,price
1,1.0
2,0.9347392562971688
3,1.0825981213376086
4,0.9613824533783681
5,0.9727540131090693
6,0.9622525664536261
7,0.9051248387868029
8,0.8835441177601743
9,1.1003388269811292
10,0.977306147331255
11,0.9507075769598299
12,0.9487546751946213
13,0.9545558610844378
14,0.9045156614474347
15,0.9152387463735063
16,0.9504633080165819
17,0.9148048118190146
18,0.8142632183163757
19,0.8011794083587747
20,0.7719969122806188
21,0.8290060143152532
22,0.8198725307768951
23,0.8336895405192994
24,0.834215939380654
25,0.8254229037335632
26,0.818107137126518
27,0.8668454963663657
28,0.8133282431951051
29,0.7952601774531859
30,0.7997403878039611
