day,price
1,1.0
2,1.0239503428403458
3,0.9944808594800463
4,1.0389077682306487
5,1.0432108101424231
6,0.9657661946841924
7,1.0155773198218205
8,0.9960349904466316
9,1.0279075504001103
10,1.041088993838927
11,1.0728116459603187
12,1.1260148192574462
13,1.1384691779644245
14,1.2342376381352131
15,1.1942825581761158
16,1.142195803470429
17,1.1382833877292677
18,1.1285952440649507
19,1.1354595284504598
20,1.1440304205650174
21,1.129327571424084
22,1.0601846746970307
23,1.0205375443913713
24,0.9319880325623325
25,0.9759764428292839
26,0.9828860726176806
27,0.9047811705297606
28,0.9174122441902905
29,0.9095438242521156
30,0.9297965350598179
