day,price
1,1.0
2,1.0255183420621001
3,1.0896055788281993
4,1.0884610579936282
5,1.0820061669905696
6,1.177077375464219
7,1.2198089569200836
8,1.1703568581220674
9,1.1346494369696691
10,1.1335770848477909
11,1.150875112174499
12,1.104389038168191
13,1.043771735543718
14,1.111017064739619
15,1.0785152395280782
16,1.2362910944637764
17,1.222537591062921
18,1.224368923782033
19,1.1238126568199767
20,1.1785659600681184
21,1.1531076316787767
22,1.153191420845792
23,1.1203512124326043
24,1.12021471895541
25,1.1243147361325316
26,1.1026350843224129
27,1.1053204453545225
28,1.1401179435615028
29,1.1014561450012026
30,1.1024241041034126
