day,price
1,1.0
2,0.9634067868059624
3,0.8825591983111382
4,0.8211410028752615
5,0.7818710314600059
6,0.7427165290828254
7,0.7680119938540455
8,0.9980802202452248
9,1.057276882578892
10,0.9690514261656886
11,0.8306570624697186
12,0.6539520349069246
13,0.5164922723670544
14,0.6403991912760901
15,0.5703071528615359
16,0.6338065985257425
17,0.6130431316551826
18,0.5263065105803925
19,0.5705787259287818
20,0.5466047902980309
21,0.4127785148824002
22,0.5167460656840875
23,0.5217014552214162
24,0.5452185189633182
25,0.48112436648368956
26,0.47363638720256607
27,0.44019715597920883
28,0.37350562428647344
29,0.3433223744775302
30,0.39451112379377345
