day,price
1,1.0
2,0.9850305147429289
3,0.8112526159389872
4,0.7714910776770862
5,0.8225273068692118
6,0.8178654366459117
7,0.8283141651056106
8,0.7803384351418826
9,0.7931669073645058
10,0.7498130902518529
11,0.715096453675796
12,0.6354632323151622
13,0.5822289953292303
14,0.6070677511957935
15,0.5754972326192882
16,0.5942410823110199
17,0.6683928465217052
18,0.6833303968090013
19,0.6558521225574317
20,0.6097384876871067
21,0.6131730513328336
22,0.6395798180542054
23,0.6858467768496302
24,0.6485624333691082
25,0.6175321361205932
26,0.6280964692609304
27,0.6371577868564061
28,0.6704103738547832
29,0.6717676358134265
30,0.7445224968208306
