day,price
1,1.0
2,1.0178587574986213
3,0.9861862356894364
4,0.9343765734235028
5,0.7830658657439137
6,0.6898354268510873
7,0.7037413732033215
8,0.6860650689196796
9,0.6717937892501494
10,0.5998654803610475
11,0.6289309923204119
12,0.6203118085543179
13,0.6350916989978519
14,0.541373862959419
15,0.5752238875544569
16,0.5461704673106599
17,0.6066412480596843
18,0.5833099224760994
19,0.6040324165777686
20,0.6494298822350908
21,0.6118096237151588
22,0.6153722826920661
23,0.5716104144390382
24,0.5542524438906858
25,0.5920708951060176
26,0.6319962179837851
27,0.6380790004467334
28,0.6532349076235849
29,0.6679153355513339
30,0.7608041489232211
