day,price
1,1.0690197440612514
2,1.0666025451805383
3,1.0880363844868675
4,1.1203268666575914
5,1.1108984780168614
6,1.1374086238900678
7,1.1505721835831153
8,1.0787705479329417
9,1.0737434970734177
10,1.0726640614186094
11,1.1493430609476798
12,1.1548939707068258
13,1.1983828488919845
14,1.1957208790441662
15,1.243812959818253
16,1.204591390279688
17,1.2590969009148167
18,1.1881206137720361
19,1.255861021462312
20,1.2501871917058085
21,1.2199967239225153
22,1.1522561603178478
23,1.1952913000461538
24,1.2049687639332693
25,1.2225602374063567
26,1.1753244453856178
27,1.1266919363645658
28,1.1268755047388854
29,1.0475033989616342
30,1.0354587777807367
