day,price
1,0.9252337555372862
2,1.479274293775334
3,1.5192393672510809
4,1.4615708616935223
5,1.4632573274425478
6,1.441922534662694
7,1.4455936063654484
8,1.4472319232659117
9,1.2818589504261064
10,1.29282570979757
11,1.1878000656158558
12,1.2090050964555101
13,1.2775728359670253
14,1.19403614210141
15,1.125320394577048
16,1.059082908864007
17,1.044438817636007
18,1.0297871514280892
19,1.0190064791645275
20,1.0089520805666727
21,0.9585304749266985
22,0.9414613531370034
23,0.9660974411081783
24,0.9530921314496973
25,0.989790521032059
26,0.9605873355613304
27,0.9600345290876088
28,0.9806880528187051
29,1.000937987600173
30,1.040094184539227
