day,price
1,0.9768430674505248
2,1.0755125616356431
3,1.0805582630437909
4,1.4733214755396582
5,1.9836658207651687
6,2.02036182894843
7,2.076147581301287
8,2.118456901580579
9,2.028630189807317
10,2.134808674470111
11,2.1457870586905843
12,1.8625942291900963
13,1.4807420328619263
14,1.540094127168489
15,1.7624405452078455
16,2.1040772167046606
17,2.2320467270502147
18,2.2012791601663877
19,2.419000024278707
20,2.620282812874414
21,2.5821777286186007
22,2.4218613673318017
23,3.0761003293165547
24,2.4547378438548915
25,2.008046654221905
26,1.8390639201650012
27,1.9193280637584216
28,1.9071262261632334
29,1.6795269346725978
30,1.7845059448542642
