day,price
1,0.8731082300319409
2,0.883456932534367
3,0.8426884532996499
4,0.83730426130613
5,0.8761948513837619
6,0.8089965419009442
7,0.8083927616388183
8,0.8395143463180907
9,1.0169892368157782
10,1.0449995430194352
11,1.1782766116434387
12,1.1868102923939603
13,1.1044816932458643
14,1.169204112027529
15,1.4441126386640992
16,1.4899159843727137
17,1.614226874693643
18,1.6728316112942987
19,1.692302168451039
20,1.5098551898952293
21,1.6575517306600345
22,1.7245676480313843
23,1.4431065831015777
24,1.5993608390577423
25,1.6170450587661698
26,1.6301045753190362
27,1.6566828528074773
28,1.6745410111345127
29,1.7892131899276091
30,1.7434132560229472
