day,price
1,1.0269830324513893
2,1.0525374825348892
3,1.071429105463765
4,1.1028969516823601
5,1.0482174874530443
6,1.087850880024019
7,1.0691779704421054
8,1.099824066782243
9,1.339596346377486
10,1.4534377545408679
11,1.578549073233855
12,1.5676502054543902
13,1.4589005105476283
14,1.347136133694835
15,1.5670061358710705
16,1.5751838153813171
17,1.5702533638259044
18,1.6013552937494149
19,1.5762559578188182
20,1.5807343746076987
21,1.6444328815451628
22,1.6764830333761682
23,1.5887294200207047
24,1.6440623350121706
25,1.7349535485183636
26,1.710961728593459
27,1.6789289246087404
28,1.6611533984063658
29,1.5811811617237266
30,1.5962610441256537
