day,price
1,1.0730709552396756
2,1.0523547255720087
3,1.074073651608718
4,1.1812684227775707
5,1.2243501305248008
6,1.1795490739510983
7,1.2622616240317737
8,1.2954876832704387
9,1.2412978462762723
10,1.170285911810037
11,1.2480083069989871
12,1.2883530278939086
13,1.276966789641875
14,1.221083488865308
15,1.2274877995539437
16,1.2315708410981832
17,1.241950310827088
18,1.2121888335245024
19,1.2195255082342078
20,1.235001061774809
21,1.2085767677656678
22,1.2162584692505576
23,1.2199504128269814
24,1.27657393064044
25,1.2286509616808208
26,1.280113449401095
27,1.2142008495503622
28,1.1796372533022619
29,1.1526055208380683
30,1.1767646186228293
