day,price
1,0.9888789840232256
2,1.0459452350541238
3,1.068862296831697
4,1.0359007375902292
5,1.0443815010380306
6,1.0369733733846507
7,1.043129233482848
8,1.0471252654303855
9,1.0692713979248052
10,1.1248442028120045
11,1.1332747915105483
12,1.1334928033324598
13,1.116675126415
14,1.1516059725590244
15,1.269917411474351
16,1.2545279667210558
17,1.2410750366768162
18,1.2216198233853002
19,1.3628334057891938
20,1.313116332179038
21,1.3310465396156164
22,1.3370788325741063
23,1.3586645608950636
24,1.3828132223367504
25,1.420561068495122
26,1.4436106815015104
27,1.4053147009741795
28,1.4437992840478626
29,1.455626651309554
30,1.5610180060832697
