day,price
1,0.9671516245207682
2,0.8858551579020955
3,0.9513213771395569
4,0.9508342581112674
5,0.7216875316069289
6,0.9604159598866917
7,1.0830449793563224
8,1.0339794845218113
9,1.0375634734069754
10,1.2683182005348261
11,1.3844666413666178
12,1.4959316811737267
13,1.5915225492286365
14,1.4861893094866883
15,1.5363920920429786
16,1.5655256756320124
17,1.5763759215861315
18,1.4752085896686746
19,1.607380748964336
20,2.1262908231129853
21,2.484028117529108
22,3.271463443286495
23,3.2254581507360247
24,2.978930785598766
25,3.0406617292669176
26,3.0782641873745376
27,3.6286673237152223
28,4.300558512642743
29,4.5317560518323265
30,5.891682348579259
