day,price
1,0.9682485248285407
2,1.0161879990043123
3,1.0003243501589247
4,0.9792835137676492
5,0.9655771773562873
6,0.936503943865451
7,0.8381585152738836
8,0.8339866565018119
9,0.9755108860575884
10,1.1734054572452608
11,1.2141318192569621
12,1.2274953384151361
13,1.2444996972612694
14,1.3224870338495511
15,1.3690222704491282
16,1.3151431501058393
17,1.388700008301901
18,1.4836180978574125
19,1.4572634233444768
20,1.3972311116916352
21,1.4126489490446534
22,1.4008771382912966
23,1.307624492227059
24,1.3514491498075587
25,1.315055472557292
26,1.4225293818687645
27,1.4107198941821666
28,1.3067248217921177
29,1.2576914040649245
30,1.6501375251806532
