day,price
1,1.096654935229004
2,1.1209781085159776
3,1.1514844548011993
4,1.2408200422491644
5,1.2947729544117013
6,1.333115551705863
7,1.358754220556561
8,1.4650413152416368
9,1.417137811558264
10,1.5253733911295637
11,1.545848198281497
12,1.5871382729422154
13,1.7701506454351768
14,1.6413754696222953
15,1.590643926587906
16,1.6365861280913976
17,1.5376153126600705
18,1.4581734089035836
19,1.457840481608899
20,1.3817832343329826
21,1.3674145146237946
22,1.1243944103140358
23,0.9951058430247792
24,0.9589570963298235
25,1.0033045599527575
26,1.020478295220953
27,0.907405435084969
28,0.8470563900339925
29,0.716479513327133
30,0.673674770535313
