timestamp_utc,close_usd
2024-10-27T00:00:00Z,0.0013282490738397979
2024-10-28T00:00:00Z,0.0013101998776598814
2024-10-29T00:00:00Z,0.001293869506942155
2024-10-30T00:00:00Z,0.0013470977291974765
2024-10-31T00:00:00Z,0.0013271165999737288
2024-11-01T00:00:00Z,0.0012266123544854163
2024-11-02T00:00:00Z,0.0012399763460113746
2024-11-03T00:00:00Z,0.0012430316719285652
2024-11-04T00:00:00Z,0.0012093795959262218
2024-11-05T00:00:00Z,0.0011904612970812813
2024-11-06T00:00:00Z,0.0013345862749508538
2024-11-07T00:00:00Z,0.001373662017376601
2024-11-08T00:00:00Z,0.0013611828686286298
2024-11-09T00:00:00Z,0.0013823231219887613
2024-11-10T00:00:00Z,0.0014676755242366418
2024-11-11T00:00:00Z,0.0014882690960631708
2024-11-12T00:00:00Z,0.0015878031590271242
2024-11-13T00:00:00Z,0.0015223845702190416
2024-11-14T00:00:00Z,0.0014602615800391027
2024-11-15T00:00:00Z,0.0014353046926449708
2024-11-16T00:00:00Z,0.0015278687311083214
2024-11-17T00:00:00Z,0.0016208958270404633
2024-11-18T00:00:00Z,0.001616353611111526
2024-11-19T00:00:00Z,0.001653567327799854
2024-11-20T00:00:00Z,0.001620583572439067
2024-11-21T00:00:00Z,0.0015600177398401502
2024-11-22T00:00:00Z,0.0016077874736740044
2024-11-23T00:00:00Z,0.0016323653128122704
2024-11-24T00:00:00Z,0.001734998368648537
2024-11-25T00:00:00Z,0.0019244025742802954
2024-11-26T00:00:00Z,0.0018693089580315095
2024-11-27T00:00:00Z,0.0018430891822535916
2024-11-28T00:00:00Z,0.001977323526881128
2024-11-29T00:00:00Z,0.0020957287553211154
2024-11-30T00:00:00Z,0.0021418075524020797
2024-12-01T00:00:00Z,0.002157801286477687
2024-12-02T00:00:00Z,0.00217537161576369
2024-12-03T00:00:00Z,0.0020900339106791664
2024-12-04T00:00:00Z,0.0023796648794298762
2024-12-05T00:00:00Z,0.0027687942262868224
2024-12-06T00:00:00Z,0.002692845010425789
2024-12-07T00:00:00Z,0.00281192712846395
