timestamp_utc,close_usd
2024-10-27T00:00:00Z,6.0299926036860905
2024-10-28T00:00:00Z,6.035239114193085
2024-10-29T00:00:00Z,6.027273462499262
2024-10-30T00:00:00Z,6.1295619719404195
2024-10-31T00:00:00Z,6.116428462469513
2024-11-01T00:00:00Z,6.114002822404551
2024-11-02T00:00:00Z,6.069547412087681
2024-11-03T00:00:00Z,6.0516456674403
2024-11-04T00:00:00Z,6.0655108091231025
2024-11-05T00:00:00Z,6.060910977810085
2024-11-06T00:00:00Z,6.043244059983424
2024-11-07T00:00:00Z,6.2790415563989095
2024-11-08T00:00:00Z,6.255348036915605
2024-11-09T00:00:00Z,6.42243727012888
2024-11-10T00:00:00Z,6.550078602676077
2024-11-11T00:00:00Z,6.831685774711681
2024-11-12T00:00:00Z,7.472257001217981
2024-11-13T00:00:00Z,7.402110601203505
2024-11-14T00:00:00Z,7.620223790715453
2024-11-15T00:00:00Z,7.4047877919074345
2024-11-16T00:00:00Z,7.641214171327866
2024-11-17T00:00:00Z,7.677656072046656
2024-11-18T00:00:00Z,7.649641916946503
2024-11-19T00:00:00Z,7.803253694035048
2024-11-20T00:00:00Z,7.966831934829115
2024-11-21T00:00:00Z,8.390039915157507
2024-11-22T00:00:00Z,8.680794697014566
2024-11-23T00:00:00Z,8.44344746399427
2024-11-24T00:00:00Z,8.590496135071596
2024-11-25T00:00:00Z,8.550319045340157
2024-11-26T00:00:00Z,8.227839887520544
2024-11-27T00:00:00Z,8.043211668557381
2024-11-28T00:00:00Z,8.56600592442316
2024-11-29T00:00:00Z,8.450665768710758
2024-11-30T00:00:00Z,8.658904543553714
2024-12-01T00:00:00Z,8.81724238365567
2024-12-02T00:00:00Z,8.61087063097763
2024-12-03T00:00:00Z,8.789734928401513
2024-12-04T00:00:00Z,8.93243277499633
2024-12-05T00:00:00Z,9.528162879592443
2024-12-06T00:00:00Z,9.415222682329848
2024-12-07T00:00:00Z,9.435018810043864
2024-12-08T00:00:00Z,9.486126673723623
2024-12-09T00:00:00Z,9.219831998778892
2024-12-10T00:00:00Z,9.480763275127186
2024-12-11T00:00:00Z,9.469315267930819
2024-12-12T00:00:00Z,9.483508180635198
2024-12-13T00:00:00Z,9.54843031667758
2024-12-14T00:00:00Z,9.378324904268679
2024-12-15T00:00:00Z,9.419636270268843
2024-12-16T00:00:00Z,9.39013548246706
2024-12-17T00:00:00Z,9.579816437139105
2024-12-18T00:00:00Z,9.582859504628013
2024-12-19T00:00:00Z,9.099061251768687
2024-12-20T00:00:00Z,9.06275446308368
2024-12-21T00:00:00Z,9.35966609332292
2024-12-22T00:00:00Z,9.3472120351612
2024-12-23T00:00:00Z,9.300809989337008
2024-12-24T00:00:00Z,9.342953352163006
2024-12-25T00:00:00Z,9.522955405530679
2024-12-26T00:00:00Z,9.486443326991413
2024-12-27T00:00:00Z,9.128431421221611
2024-12-28T00:00:00Z,9.19244770447249
2024-12-29T00:00:00Z,9.261911871255517
2024-12-30T00:00:00Z,9.027824409998104
2024-12-31T00:00:00Z,9.028060375877187
2025-01-01T00:00:00Z,9.047715868440124
2025-01-02T00:00:00Z,9.057859635796946
2025-01-03T00:00:00Z,9.02278592600597
2025-01-04T00:00:00Z,9.111070600680364
2025-01-05T00:00:00Z,9.140820083791807
2025-01-06T00:00:00Z,9.06825078079452
2025-01-07T00:00:00Z,9.089598067152112
2025-01-08T00:00:00Z,9.0010075874637
2025-01-09T00:00:00Z,9.0163673929576
2025-01-10T00:00:00Z,9.021538054411895
2025-01-11T00:00:00Z,9.318969403588666
2025-01-12T00:00:00Z,9.342827966492967
2025-01-13T00:00:00Z,9.202419640376604
2025-01-14T00:00:00Z,9.19380523639028
2025-01-15T00:00:00Z,9.27841791080814
2025-01-16T00:00:00Z,9.65264975667624
