timestamp_utc,close_usd
2024-12-01T00:00:00Z,0.0026467813415357666
2024-12-02T00:00:00Z,0.002623866686811432
2024-12-03T00:00:00Z,0.0020289533079615053
2024-12-04T00:00:00Z,0.0034436897507230863
2024-12-05T00:00:00Z,0.002640462456963939
2024-12-06T00:00:00Z,0.003715456335258835
2024-12-07T00:00:00Z,0.004916651493753852
2024-12-08T00:00:00Z,0.0043161834698353255
2024-12-09T00:00:00Z,0.0035652496360003717
2024-12-10T00:00:00Z,0.003320513173104308
2024-12-11T00:00:00Z,0.003758525033399413
2024-12-12T00:00:00Z,0.00539187785006412
2024-12-13T00:00:00Z,0.005351636050163753
2024-12-14T00:00:00Z,0.006049287495946281
2024-12-15T00:00:00Z,0.00688629917630482
2024-12-16T00:00:00Z,0.006425135134659063
2024-12-17T00:00:00Z,0.008389213655287558
2024-12-18T00:00:00Z,0.011812726787058284
2024-12-19T00:00:00Z,0.014433440263089294
2024-12-20T00:00:00Z,0.015574927410317192
2024-12-21T00:00:00Z,0.021189201134493612
2024-12-22T00:00:00Z,0.02367976139271397
2024-12-23T00:00:00Z,0.02285671481159521
2024-12-24T00:00:00Z,0.027804861158131893
2024-12-25T00:00:00Z,0.026612116569643095
2024-12-26T00:00:00Z,0.02586430540681551
2024-12-27T00:00:00Z,0.022936930054441515
2024-12-28T00:00:00Z,0.02188890314520121
2024-12-29T00:00:00Z,0.028564421248242756
2024-12-30T00:00:00Z,0.029070298884362793
2024-12-31T00:00:00Z,0.027066004227395683
2025-01-01T00:00:00Z,0.032843659047889565
2025-01-02T00:00:00Z,0.04613019055055812
2025-01-03T00:00:00Z,0.04555483215187485
2025-01-04T00:00:00Z,0.04999518397011656
2025-01-05T00:00:00Z,0.06620227626171214
2025-01-06T00:00:00Z,0.0766917601585763
2025-01-07T00:00:00Z,0.07617806392770173
2025-01-08T00:00:00Z,0.06939254468391391
2025-01-09T00:00:00Z,0.057349436928534996
2025-01-10T00:00:00Z,0.05345252142031521
2025-01-11T00:00:00Z,0.07168639316210311
2025-01-12T00:00:00Z,0.06533783947618221
2025-01-13T00:00:00Z,0.06107178814064153
2025-01-14T00:00:00Z,0.05348170414783339
2025-01-15T00:00:00Z,0.06856004384748828
2025-01-16T00:00:00Z,0.06214112957431728
2025-01-17T00:00:00Z,0.05783685074813235
2025-01-18T00:00:00Z,0.0595559778681301
2025-01-19T00:00:00Z,0.05776706915856148
2025-01-20T00:00:00Z,0.05394928689600121
2025-01-21T00:00:00Z,0.051930787003580774
2025-01-22T00:00:00Z,0.062235966475626556
2025-01-23T00:00:00Z,0.05600703739018793
2025-01-24T00:00:00Z,0.054747794498917104
2025-01-25T00:00:00Z,0.0483539469102225
2025-01-26T00:00:00Z,0.046419320593038715
2025-01-27T00:00:00Z,0.04256433615250372
2025-01-28T00:00:00Z,0.04998272611057524
2025-01-29T00:00:00Z,0.04685635738833174
2025-01-30T00:00:00Z,0.04861743083368766
2025-01-31T00:00:00Z,0.050627058791250554
2025-02-01T00:00:00Z,0.04845473377270915
2025-02-02T00:00:00Z,0.03723991988562617
2025-02-03T00:00:00Z,0.0379190443475423
2025-02-04T00:00:00Z,0.03878894574057005
2025-02-05T00:00:00Z,0.038834083990342216
2025-02-06T00:00:00Z,0.040591453017914475
2025-02-07T00:00:00Z,0.03676982047245227
2025-02-08T00:00:00Z,0.03339676071550639
2025-02-09T00:00:00Z,0.035082417416492005
2025-02-10T00:00:00Z,0.031312199323159096
2025-02-11T00:00:00Z,0.03236537070139807
2025-02-12T00:00:00Z,0.031895880522372695
2025-02-13T00:00:00Z,0.02900567255177979
2025-02-14T00:00:00Z,0.03191902302192147
2025-02-15T00:00:00Z,0.033926480889626125
2025-02-16T00:00:00Z,0.032190542528808035
2025-02-17T00:00:00Z,0.031027892214980864
2025-02-18T00:00:00Z,0.0324245440438873
2025-02-19T00:00:00Z,0.027313795621833156
2025-02-20T00:00:00Z,0.02817741374299843
2025-02-21T00:00:00Z,0.04042471803695987
2025-02-22T00:00:00Z,0.03728806712231745
2025-02-23T00:00:00Z,0.04266826527138408
2025-02-24T00:00:00Z,0.03712441641817898
2025-02-25T00:00:00Z,0.024774125599347926
2025-02-26T00:00:00Z,0.02477103084457786
2025-02-27T00:00:00Z,0.022585892769615222
2025-02-28T00:00:00Z,0.024960842130906515
2025-03-01T00:00:00Z,0.021623053006047378
2025-03-02T00:00:00Z,0.01909802251379581
2025-03-03T00:00:00Z,0.022003237528183443
2025-03-04T00:00:00Z,0.016112889460728714
2025-03-05T00:00:00Z,0.01780394649245815
2025-03-06T00:00:00Z,0.020747287137609434
2025-03-07T00:00:00Z,0.01952215189830273
2025-03-08T00:00:00Z,0.01867983375721496
2025-03-09T00:00:00Z,0.018514124587721406
2025-03-10T00:00:00Z,0.013210305365728274
2025-03-11T00:00:00Z,0.015007886021958686
2025-03-12T00:00:00Z,0.01323548078876286
2025-03-13T00:00:00Z,0.01837732474484871
2025-03-14T00:00:00Z,0.0185386563101248
2025-03-15T00:00:00Z,0.01936121019170088
2025-03-16T00:00:00Z,0.018637719011713863
2025-03-17T00:00:00Z,0.01701386700468749
2025-03-18T00:00:00Z,0.01724136655799721
2025-03-19T00:00:00Z,0.016788383623248766
2025-03-20T00:00:00Z,0.018745558560819657
2025-03-21T00:00:00Z,0.02179771626761078
2025-03-22T00:00:00Z,0.018354814548337702
2025-03-23T00:00:00Z,0.0206536454753411
2025-03-24T00:00:00Z,0.01989095559356053
2025-03-25T00:00:00Z,0.021571125342464387
2025-03-26T00:00:00Z,0.02405121840223869
2025-03-27T00:00:00Z,0.02295446566176484
2025-03-28T00:00:00Z,0.02806421799803084
2025-03-29T00:00:00Z,0.024591535094573916
2025-03-30T00:00:00Z,0.022372455631317723
2025-03-31T00:00:00Z,0.020883939065649296
2025-04-01T00:00:00Z,0.020622254164907844
2025-04-02T00:00:00Z,0.020777915949734178
2025-04-03T00:00:00Z,0.01815701659632422
2025-04-04T00:00:00Z,0.017298706750508236
2025-04-05T00:00:00Z,0.01662510744747752
2025-04-06T00:00:00Z,0.01638839801414665
2025-04-07T00:00:00Z,0.01339729032961354
2025-04-08T00:00:00Z,0.013387775993603015
2025-04-09T00:00:00Z,0.012479788912366613
2025-04-10T00:00:00Z,0.015351459841966912
2025-04-11T00:00:00Z,0.013781354222666409
2025-04-12T00:00:00Z,0.014396537154304435
2025-04-13T00:00:00Z,0.015624717601385705
2025-04-14T00:00:00Z,0.017073125069753115
2025-04-15T00:00:00Z,0.017064266999277492
2025-04-16T00:00:00Z,0.016521325468903995
2025-04-17T00:00:00Z,0.015124419429861162
2025-04-18T00:00:00Z,0.014935183986040775
2025-04-19T00:00:00Z,0.014544405294873596
2025-04-20T00:00:00Z,0.015027737456030818
2025-04-21T00:00:00Z,0.014728511902613893
2025-04-22T00:00:00Z,0.01833476615791666
2025-04-23T00:00:00Z,0.01879652260607866
2025-04-24T00:00:00Z,0.017842513233825207
2025-04-25T00:00:00Z,0.018096710192364113
2025-04-26T00:00:00Z,0.018630741488656528
2025-04-27T00:00:00Z,0.019144065696693167
2025-04-28T00:00:00Z,0.019462504664724902
2025-04-29T00:00:00Z,0.018677453968328914
2025-04-30T00:00:00Z,0.018194659225775768
2025-05-01T00:00:00Z,0.01770692284206943
2025-05-02T00:00:00Z,0.01714786350096468
2025-05-03T00:00:00Z,0.015390506375672396
2025-05-04T00:00:00Z,0.01538409127419447
2025-05-05T00:00:00Z,0.015331594555098927
2025-05-06T00:00:00Z,0.015221968949962549
2025-05-07T00:00:00Z,0.015986317444021306
2025-05-08T00:00:00Z,0.015125999185439793
2025-05-09T00:00:00Z,0.018063004200083672
2025-05-10T00:00:00Z,0.018770557911593065
2025-05-11T00:00:00Z,0.019866526674970596
2025-05-12T00:00:00Z,0.019092094278123584
2025-05-13T00:00:00Z,0.01796026693950728
2025-05-14T00:00:00Z,0.01948148315395901
2025-05-15T00:00:00Z,0.0234561410019416
2025-05-16T00:00:00Z,0.02390497830682857
2025-05-17T00:00:00Z,0.02194817682618201
2025-05-18T00:00:00Z,0.0209879230708672
2025-05-19T00:00:00Z,0.021566652894250665
2025-05-20T00:00:00Z,0.0217571891252123
2025-05-21T00:00:00Z,0.022722360834717743
2025-05-22T00:00:00Z,0.02299671984772493
2025-05-23T00:00:00Z,0.022138963987720143
2025-05-24T00:00:00Z,0.0203026425798445
2025-05-25T00:00:00Z,0.01998733047711812
2025-05-26T00:00:00Z,0.01944570543771906
2025-05-27T00:00:00Z,0.01966361191896016
