day,price
1,1.0
2,1.0441587622550912
3,1.2445708862376426
4,1.1879958277470106
5,1.1771813064533172
6,1.2285870840111761
7,1.42889662416691
8,1.387899904004451
9,1.3831197527631458
10,1.38431271197745
11,1.3224776354094883
12,1.3796125848949017
13,1.478201771895086
14,1.437256949209017
15,1.384083152166434
16,1.3066726296262363
17,1.2531908789400594
18,1.3087357367090768
19,1.295718918738266
20,1.3467668060657592
21,1.2431569873400552
22,1.2278539024319788
23,1.2195993355816077
24,1.1544573008032757
25,1.1218287443893136
26,1.0911251345238953
27,1.149407591239452
28,1.1898370487462626
29,1.139256694420769
30,1.14839333972334
