day,price
1,1.0
2,1.0163226869969284
3,0.9981363721327406
4,1.1222741466917932
5,1.2413744206804742
6,1.2143251739443401
7,1.1665646455975098
8,1.1215063394621045
9,1.1229082284392307
10,1.123939056798528
11,1.1896057051006828
12,1.1233542674555295
13,1.1359756553014309
14,1.1484871835436559
15,1.1369786579969665
16,1.133101654220201
17,1.167073393823349
18,1.1984372997113772
19,1.181292486666532
20,1.1550352010859146
21,1.1964486992893602
22,1.1807579188421418
23,1.1768046772804364
24,1.1566243812420887
25,1.180843922215877
26,1.2164542885761938
27,1.215031142903448
28,1.2348021168947874
29,1.2274455344672548
30,1.3526190972366199
