day,price
1,1.0
2,1.039843342184581
3,1.0341093046905736
4,0.9369010616278041
5,0.9454404615925944
6,0.9441499375361672
7,0.9553325117870526
8,0.9571419697226121
9,0.9581874817997271
10,1.000043444839979
11,0.8801208060147141
12,0.8862072955603758
13,0.9072831662013775
14,0.8876659136045612
15,0.8772332743519912
16,0.8740134085642502
17,0.777894816235692
18,0.7423315150692316
19,0.7712817130447996
20,0.7959625684156659
21,0.7864925849603238
22,0.8114577316761319
23,0.8255946919108563
24,0.7978012889342739
25,0.827066699306193
26,0.8564333959095904
27,0.8651571168207529
28,0.8475615088567302
29,0.8309563774380633
30,0.8436611252309828
