day,price
1,1.0
2,0.9533496014304162
3,1.026055726650689
4,1.053148077164899
5,0.9824636500370211
6,0.9593430862466943
7,0.9503939413651015
8,0.9031435079137827
9,0.9119397545683929
10,0.8220054551486567
11,0.7844398083727023
12,0.7451420304088323
13,0.7292723440616609
14,0.7035425446432896
15,0.7351879141635921
16,0.6886146449598853
17,0.7026584697837474
18,0.7028697756057366
19,0.7839239800577075
20,0.7092590960151512
21,0.6827568837816159
22,0.7162154432085986
23,0.6803718275361643
24,0.6564053619574095
25,0.7002872827008172
26,0.6780463004616859
27,0.6706207402876961
28,0.6592700858127506
29,0.6657719357524455
30,0.638633340916976
