day,price
1,1.0
2,1.0198147531251769
3,1.0160958227062244
4,1.0298994723404826
5,0.9997315942168303
6,0.9928168011707926
7,0.9855032957318844
8,1.0020041283328303
9,0.9880893873483857
10,0.9669887657524278
11,0.9615222652259928
12,0.9595370379802185
13,0.9606843616645535
14,0.9603089204565102
15,0.956711527317691
16,0.9415497102516465
17,0.9207673615508971
18,0.8762027329046287
19,0.8649154605290563
20,0.8706544447824627
21,0.8617709235973483
22,0.8612437647054765
23,0.8607166697659978
24,0.8583428593388782
25,0.8549464150565015
26,0.8370996077034538
27,0.8137191771884573
28,0.7994249533562874
29,0.7838469908251389
30,0.7838277455693421
