day,price
1,1.0
2,0.9688303049801232
3,0.9695588814057841
4,0.9756612559507403
5,0.9678976369273846
6,0.9848567708862037
7,1.0363090442303844
8,1.0861826141671793
9,1.18461461220253
10,1.250888218686313
11,1.2580554816476723
12,1.234113957612817
13,1.056663489027481
14,0.9763721816534715
15,1.0257297574148043
16,1.1666476596294333
17,1.13095582926844
18,1.114846455774339
19,1.153916279954621
20,1.1274659372345295
21,1.0663593619380742
22,1.0052074202789831
23,0.8997346527591941
24,0.8991071848784017
25,0.8666471443805224
26,0.9369096035596198
27,0.9253075225411813
28,0.9564556511898792
29,1.0046830427576672
30,1.0483053719950097
