day,price
1,1.0
2,0.9985405006672601
3,0.9607289202547108
4,0.898020798164008
5,0.8519641571821953
6,0.80948764262165
7,0.7774529408167355
8,0.7558626784063234
9,0.7768449007512428
10,0.7774233550157551
11,0.7795059953786247
12,0.6978478583543449
13,0.6256327097052006
14,0.7829326386473399
15,0.7509776868612607
16,0.7274052350798846
17,0.6818585311148767
18,0.7123204395074438
19,0.700419957560919
20,0.7089641992131345
21,0.6725361432252138
22,0.6794094088583936
23,0.6628674415642408
24,0.621998130575396
25,0.6665580021890279
26,0.7021382315683588
27,0.6381925477088294
28,0.5554821481476363
29,0.5855652533826474
30,0.5931970949477992
