day,price
1,1.0
2,0.9598624219794625
3,0.9803637232457217
4,0.997375495373635
5,0.9308254782277973
6,0.9261050464858384
7,0.9182933447319858
8,0.9043669694752274
9,0.8083514821115199
10,0.8039416188328279
11,0.768742590163885
12,0.8478704593057288
13,0.8536954039747607
14,0.8689409357930132
15,0.9206924157541672
16,0.8719336865234905
17,0.877544949025232
18,0.868703587771686
19,0.8487159700049787
20,0.8611273752924058
21,0.8634175754869484
22,0.8653360092838073
23,0.8597222389659873
24,0.8804906275529671
25,0.9432304866442547
26,1.0298915562198814
27,1.0592485877586286
28,1.0440283065517992
29,1.1013727521426444
30,1.0637471974218238
