day,price
1,1.0
2,1.0536358285184515
3,1.0283477190703842
4,1.1943957505239577
5,1.1155928503544406
6,1.0561008264196479
7,1.0031518078984984
8,0.9406248857862093
9,0.8572796855448201
10,0.8507836201282172
11,0.8393731366563207
12,0.83843379885108
13,0.889002316904247
14,0.9287415558485804
15,0.8201091438239371
16,0.7429207671838891
17,0.7715155973928431
18,0.7449297629012899
19,0.6933791031784438
20,0.6766004051628011
21,0.7170919773181962
22,0.7502987856548466
23,0.6618709284028166
24,0.7074370983631085
25,0.7460525600082737
26,0.7364539521702296
27,0.7978711789066603
28,0.9125699507169652
29,1.0025517666292252
30,0.9420863450185921
