day,price
1,1.0
2,1.023547740037315
3,1.0782101874991632
4,1.0322723568659535
5,1.043277639604128
6,1.0272660083793106
7,0.9934239643796371
8,0.9894511286595106
9,0.9875436748006409
10,0.9807695696280103
11,0.9919404621069188
12,0.9143428214964194
13,0.9447787335259452
14,0.9453913234173245
15,0.8570852384164448
16,0.8801059445646829
17,0.8927977885161164
18,0.9380002152159759
19,0.942637270503446
20,0.913936925976991
21,0.9832039978150631
22,0.8751934538158961
23,0.9003546925873576
24,0.9715634543175667
25,0.9472235821862822
26,0.9150052827006662
27,0.9053384622345001
28,0.8986639926227794
29,0.8671498863548264
30,0.9365791465528
