day,price
1,1.0
2,0.9683802021547848
3,0.9651260072427024
4,0.9654095185952458
5,0.9826978354692832
6,0.997759843151989
7,0.9750216982879248
8,0.9947467943365376
9,0.9503808554198023
10,0.911007866626244
11,0.9197662616537463
12,0.9359609208436422
13,0.947990764820804
14,0.9432448296075648
15,0.9068439824929425
16,0.9142651843340721
17,0.9150359277312167
18,0.9097089833580799
19,0.8550626175046725
20,0.9520321343913297
21,0.9412343732285502
22,0.968693928134726
23,0.978270001922177
24,0.98824430410475
25,0.9736087112348137
26,1.016792021481118
27,0.9602650427748001
28,1.0021953339018157
29,0.9603733611191364
30,0.9924745890556271
