day,price
1,1.0
2,0.9821062310209843
3,1.0249816233368008
4,0.9556128801235927
5,0.9652622874102648
6,0.9583232843286259
7,0.9083703116683793
8,0.9496923254507903
9,0.9549009436791501
10,0.9117540808101962
11,0.942349365501113
12,0.9368435636055332
13,0.9528763755086052
14,0.9866988140779134
15,0.9904699836972003
16,1.0045210179763728
17,1.0265371790984772
18,1.0370602244605835
19,1.05907271936669
20,1.0103501564531507
21,0.9645399509301341
22,1.0103957722369012
23,1.0690402463362327
24,1.0851080357670682
25,1.02368283625261
26,1.0405051313290865
27,1.0146551610892875
28,0.8812257018268537
29,0.869950585095643
30,0.8495123648789054
