day,price
1,1.0
2,0.9828936645852909
3,0.9738870415871445
4,1.0338624177640061
5,1.067239389012853
6,1.0764933531293797
7,1.008602565572805
8,0.9344111118737541
9,1.0690367805817154
10,1.03603051957918
11,1.0797364091361001
12,1.0696180129900532
13,1.2245072083157185
14,1.6795269141895421
15,1.8688668720917858
16,1.797478460609372
17,1.786914209768374
18,1.5054875426422776
19,1.546538661131367
20,2.132315548530691
21,2.3901692854376506
22,2.6755453910572773
23,2.515073888938129
24,2.4288582441096827
25,2.487793621907418
26,2.4812925745773255
27,2.259834230960002
28,2.2910779503572036
29,2.252108778420847
30,2.258707431431911
