day,price
1,1.0
2,0.9310764271690418
3,0.8129491417773538
4,0.7878769855725165
5,0.7891319712167824
6,0.7649020400362898
7,0.719752451449328
8,0.7065186341382513
9,0.7575843812165722
10,0.7196149187644483
11,0.644986283291166
12,0.5610411647575474
13,0.6099793287133505
14,0.8719545312270571
15,1.3316369209778112
16,1.2067892922844021
17,0.8833761052684744
18,0.9836116480041255
19,1.0588671504684353
20,1.011739541373267
21,0.9470001147990156
22,0.8792583141304054
23,0.8800868045015341
24,0.8791144172167811
25,0.8956366134460338
26,0.8756269503899897
27,0.8471152005250242
28,0.8178211117914547
29,0.8090127610496051
30,0.7425908051209358
