day,price
1,1.0
2,0.9324521682171353
3,1.0111929917530023
4,1.0008223973197907
5,1.013886819058921
6,0.9062669136040307
7,0.810546588057488
8,0.7663354060639346
9,0.763067319713287
10,0.7257008395535283
11,0.6817780734953443
12,0.6507035232900029
13,0.6897215925737687
14,0.7320338869401535
15,0.6797062624656242
16,0.6944084678774434
17,0.7125684062640153
18,0.6987910250996733
19,0.7912238684366412
20,0.7902465959167065
21,0.7516537988224274
22,0.8027159646006127
23,0.8885668506618672
24,0.8147290502444292
25,0.750792967121413
26,0.7508787481620851
27,0.7906790624744481
28,0.7337887295604549
29,0.6668905722720384
30,0.7457122867744183
