day,price
1,1.0
2,0.9378271110111186
3,0.8673744414092238
4,0.8253180827314618
5,0.8488706139389706
6,0.8170855587108765
7,0.8280011828156775
8,0.8740068533874835
9,0.9338553543050783
10,0.9213473818473138
11,0.8725453242121479
12,0.8773915730961992
13,0.9296042281253114
14,0.8768878510035363
15,0.8932274831121317
16,0.8767127006771904
17,0.8957538264159344
18,0.927334248032947
19,0.9714959770603162
20,0.9866310514785483
21,0.9801973782320645
22,0.994536414886514
23,0.8901829936885636
24,0.8544186371873915
25,0.821231436925615
26,0.8422614105599794
27,0.8361117107692786
28,0.8303240758006932
29,0.8199293335085406
30,0.8779498494998422
