day,price
1,1.0
2,0.9633286241848009
3,0.8709545488984862
4,0.8210722767021641
5,0.773120751053674
6,0.7628382464764477
7,0.7016115437589795
8,0.6856718431651171
9,0.5935822797271461
10,0.6143413193440977
11,0.5735522424299281
12,0.6297382765351679
13,0.6080321118895649
14,0.6013904233703773
15,0.6337949467798925
16,0.6469770435398366
17,0.7204752742480253
18,0.6865128474829869
19,0.7207759637399496
20,0.7428269966448213
21,0.713432056025464
22,0.721783467551811
23,0.6920720657789144
24,0.6796723106722091
25,0.6319171567714342
26,0.45906676849267963
27,0.4136323259080134
28,0.5031921019805795
29,0.561531207755454
30,0.5330366863882148
