day,price
1,1.0
2,0.9785729657700404
3,0.9692754396322844
4,0.9571822004916798
5,0.9538567437196706
6,0.9567714815992501
7,0.9816923144808548
8,0.9973385525215355
9,0.963578709347081
10,0.9780997545869966
11,0.955416193497774
12,0.942453367684377
13,0.9118526004894667
14,0.9551976213443412
15,0.9746449965769538
16,0.9835497546901044
17,0.9839187999357145
18,0.9872508528618108
19,0.9997948704311832
20,0.9942145092331479
21,1.0056753930630389
22,1.0189503670688644
23,1.0182114803301938
24,1.0483271435446855
25,1.0330658893678724
26,1.0487039083584135
27,1.054649947821946
28,1.0820812758992457
29,1.0818173919481655
30,1.1445511635626053
