day,price
1,1.0
2,0.9736997854946481
3,1.0086158097559206
4,0.9618910671128761
5,0.9586306354709994
6,0.9724093159258353
7,0.9796172565419541
8,0.9752921475638217
9,1.0133915788208452
10,0.9861658347565395
11,1.0143869208739107
12,0.9888857637253475
13,0.8492611844470896
14,0.9126013417845146
15,0.8808323251493753
16,0.8794956282160018
17,0.8967977279453216
18,0.874740869946725
19,0.9421301169446394
20,0.8120377337812684
21,0.7959294699199586
22,0.8288559778626924
23,0.8049064783851296
24,0.8049516405729779
25,0.7850580711144185
26,0.7003684073570035
27,0.6665963236693858
28,0.6853573132537656
29,0.7016468030857503
30,0.6838571591831913
