day,price
1,1.0
2,0.9984010790736592
3,0.9864228588569821
4,0.9911797814007655
5,0.9559815345462608
6,0.8942221776817417
7,0.947265270342417
8,0.929951105885714
9,0.9160130952298532
10,0.8690458362077526
11,0.8870700838546495
12,0.8701748299069353
13,0.8777561264141029
14,0.8669515821133627
15,0.8582938273242422
16,0.8038288850003963
17,0.840213910834692
18,0.848724159686189
19,0.8415881712909331
20,0.8460734366152302
21,0.8444258342929254
22,0.8446825475198044
23,0.8341966295987704
24,0.7995965056978028
25,0.8259098472367561
26,0.8151619608802437
27,0.8152341919154203
28,0.8091104743991601
29,0.7922658171126756
30,0.795229146733651
