day,price
1,1.0
2,1.000067386263866
3,1.0006118214548114
4,1.0007663884709794
5,0.9999868894586214
6,1.0005136781213595
7,1.00068235856061
8,1.0012597195987476
9,1.0010030484073607
10,1.0015192680601683
11,1.0017625596397448
12,1.000740137675502
13,1.001152319357668
14,1.0013182730893462
15,1.0013563791681594
16,1.0013816941464353
17,1.001687970604518
18,1.0015250519665786
19,1.0014222185030455
20,1.0012005464839193
21,1.0019532598098984
22,0.9987190050224592
23,1.0022995662178928
24,1.0022686389618218
25,1.0026318396680989
26,1.0028462156989524
27,1.0031894385228965
28,1.00251823817307
29,1.0027736372289062
30,1.0026419767399677
