day,price
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,10009471611.036875
8,10009471611.036875
9,10009471611.036875
10,10009471611.036875
11,10017836506.085638
12,10017836506.085638
13,10017836506.085638
14,10017836506.085638
15,10017836506.085638
16,10017836506.085638
17,10028995859.004381
18,10028995859.004381
19,10028995859.004381
20,10028995859.004381
21,10028995859.004381
22,10028995859.004381
23,10028995859.004381
24,10054227285.503359
25,10063958095.817232
26,10063958095.817232
27,10063958095.817232
28,10063958095.817232
29,10067816019.853764
30,10067816019.853764
