day,price
1,1.0
2,1.0337235462241967
3,1.009351941455649
4,1.0798132780006073
5,1.129309780531609
6,1.1700131550669597
7,1.1433632974445933
8,1.1603921745258992
9,1.138082318420519
10,1.1603375060652592
11,1.097597906837414
12,1.1429955980740938
13,1.1307094227350256
14,1.123990526519238
15,1.189637771895901
16,1.2017111112080026
17,1.1881137883938535
18,1.1910922779818
19,1.1833902164206251
20,1.205949082061877
21,1.2173877825264148
22,1.2035552590912313
23,1.2385557436361514
24,1.2711890395553134
25,1.2814245321022861
26,1.2797708112773205
27,1.259811913845846
28,1.2518066586194894
29,1.2652857842827143
30,1.2720706379973428
